repo_id,combo,combo_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
1145832,ruby_shell,0,8291,3,3879,4321,233,11,0,0,0,11
28366058,go_shell,0,16552,4,2446,2980,343,42,14,1,8,19
59700207,css_html_javascript_shell,0,42481,4,1657,8339,61,21,0,0,1,20
9252533,python_shell,0,153078,8,2391,6625,139,2,0,0,0,2
19382828,html_javascript_shell_typescript,0,20644,5,2638,3024,337,57,0,0,0,57
14902556,c_python,0,183800,33,3607,2769,68,358,104,32,21,201
60667730,c_python,0,46739,7,1872,7923,321,15,3,0,0,12
117152902,javascript_shell_typescript,0,4127,5,1267,1015,46,0,0,0,0,0
138224079,python_shell,0,17450,4,1673,2145,137,7,0,0,0,7
3721219,ruby_shell,0,419,4,3325,2381,307,5,2,0,0,3
31432573,c_python_shell,0,241,5,4350,1498,176,0,0,0,0,0
88215273,css_html_javascript_shell_typescript,0,17654,6,1253,1547,39,5,0,0,0,5
66050533,go_shell,0,118020,8,1805,1304,136,7,0,0,1,6
95970824,css_html_javascript_typescript,0,9072,4,1485,1109,81,6,0,0,0,6
16238673,css_javascript_php,0,78676,6,2739,4239,425,21,3,9,1,8
211588,html_ruby,0,3945,2,4442,2262,240,3,0,0,0,3
76171100,javascript_ruby,0,40405,6,1683,1068,123,1,0,0,0,1
3056094,css_html_javascript_php,0,2974,4,3502,1634,154,7,2,0,0,5
2168780,c_cpp_shell,0,84171,10,3897,9530,881,218,79,0,0,139
130430977,go_shell,0,53706,6,7336,15999,701,64,6,0,0,58
2269868,c_cpp_python,0,24513,9,3623,5677,156,54,29,0,0,25
21273155,html_javascript_python,0,118079,7,15155,12987,162,15,6,0,0,9
23059575,go_shell,0,24079,6,2365,7283,115,40,15,0,4,21
2141186,css_html_javascript_php,0,102948,8,4552,11257,432,42,0,1,2,39
67361566,css_html_javascript_shell_typescript,0,11224,6,5474,2933,326,20,11,0,0,9
12320895,html_javascript,0,1470,2,3404,1006,84,5,0,0,0,5
34163206,c_cpp,0,73930,14,3672,5560,80,39,7,0,0,32
32921736,c_cpp_python_shell,0,228158,31,4205,13525,234,360,75,0,0,285
4454793,c_cpp_shell,0,516417,21,3199,20480,395,938,1,0,0,937
2828239,css_html_javascript_shell,0,43656,6,3531,17963,391,36,0,0,0,36
118695306,html_javascript_typescript,0,20961,3,1985,2103,174,4,2,0,0,2
865250,css_html_javascript_ruby,0,34256,9,3979,3746,154,77,3,57,0,17
29097127,html_javascript_shell,0,12469,3,3333,15580,505,76,2,0,0,74
32012751,ruby_shell,0,5636,3,2333,2065,58,7,2,0,2,3
8594752,javascript_shell,0,7283,2,2908,1904,195,7,3,0,0,4
43599889,javascript_typescript,0,4063,2,2117,1728,160,6,2,0,0,4
22059578,html_ruby,0,1872,2,2521,1178,34,7,0,1,0,6
6763587,javascript_php,0,595684,16,3294,20480,412,54,2,1,2,49
40214070,javascript_shell_typescript,0,2383,3,3133,1841,150,8,1,0,0,7
43903882,css_html_javascript_shell_typescript,0,24950,5,3106,1405,265,7,0,0,0,7
127789081,c_cpp,0,1808,3,3703,1646,285,24,3,0,0,21
14238862,objectivec_ruby,0,23493,3,2776,1201,90,0,0,0,0,0
45547,css_html_javascript,0,4082,3,4559,1015,75,5,1,0,0,4
88868842,cpp_python_shell,0,377535,7,4717,20480,1390,32,7,0,0,25
48593532,python_shell,0,9054,2,1999,2934,58,1,1,0,0,0
65212856,html_javascript_typescript,0,61767,4,1805,3397,75,6,0,0,0,6
18845024,java_javascript,0,180185,5,4279,17559,1191,210,0,0,1,209
66801791,css_html_javascript_typescript,0,16387,4,1768,3586,369,15,1,0,0,14
93444615,go_shell,0,278645,5,1467,20000,1279,129,3,0,3,123
9193949,css_javascript_php,0,85890,8,2970,6486,276,27,1,5,0,21
26850443,html_python_shell,0,33621,4,2444,12050,718,38,8,0,0,30
23061798,cpp_python_shell,0,13088,6,2544,6363,132,121,70,0,2,49
7039626,go_shell,0,8640,3,3157,1368,118,17,6,0,0,11
113967646,c_cpp_python_shell,0,20348,8,1316,1952,66,10,4,0,0,6
1287669,html_java_javascript,0,2492,4,5765,3881,278,59,4,0,0,55
39144867,python_shell,0,3685,5,2203,2163,239,6,0,0,2,4
7386799,css_html_javascript_python_shell,0,47318,8,3507,7898,258,53,6,0,29,18
192904,python_shell,0,733936,4,5464,12629,1075,5,1,0,0,4
1295612,css_javascript,0,3804,2,4977,1076,93,10,7,0,0,3
116389886,css_javascript_php,0,75406,5,1302,2399,148,0,0,0,0,0
4994614,html_ruby,0,41244,4,3306,3081,65,41,0,19,1,21
1326671,java_shell,0,74343,4,4658,10341,338,110,18,0,0,92
7807399,java_shell,0,1647962,14,7284,13205,166,52,24,0,0,28
11672345,javascript_shell_typescript,0,15115,4,2810,2895,432,13,1,0,0,12
68964263,go_shell,0,77787,5,1771,4392,540,29,2,0,1,26
2328181,c_cpp_shell,0,2228016,63,2755,20000,616,513,299,1,5,208
18224920,css_html_javascript_shell_typescript,0,112476,7,2678,6319,319,17,2,0,0,15
14716368,javascript_php,0,1120318,6,2798,9349,182,15,0,7,0,8
56087776,css_html_javascript_ruby,0,25186,6,1935,1311,116,7,1,0,0,6
47997753,java_javascript,0,1523,5,2799,1563,207,8,0,0,0,8
5374914,html_java,0,1375,2,6652,1371,207,3,0,0,0,3
7170058,java_shell,0,17550,3,4125,2831,181,4,2,0,0,2
2564712,css_html_javascript_python_shell,0,52664,6,3572,6419,165,16,2,0,1,13
3182350,python_shell,0,9663,3,3461,2131,154,7,2,0,0,5
11654790,html_javascript,0,8467,2,2826,1336,107,3,0,0,0,3
56919458,html_javascript,0,12627,3,2056,3189,312,12,0,0,0,12
13034860,html_javascript,0,1988,3,2853,2211,97,16,0,0,0,16
5245894,css_html_javascript_shell,0,137773,4,3269,5726,86,10,6,0,0,4
2833881,css_html_javascript_ruby,0,21982,11,4218,20230,933,37,0,0,0,37
62743585,python_shell,0,37324,2,1850,1269,88,12,0,0,0,12
3796591,css_javascript_typescript,0,1758,4,3405,1144,208,1,0,0,0,1
61219754,go_shell,0,67279,2,1956,2303,70,63,11,0,5,47
25268795,css_html_javascript_shell,0,70779,5,2479,1370,162,7,0,0,0,7
5718947,html_javascript,0,11579,2,1856,1145,179,2,1,0,1,0
48617634,html_javascript,0,12836,4,2035,2760,143,3,0,0,0,3
21088356,css_html_javascript_shell,0,37958,5,2585,2502,368,6,0,0,0,6
52999018,java_javascript,0,110375,28,2757,1006,160,2,0,0,0,2
60492769,html_javascript_typescript,0,83315,4,5054,3552,234,5,1,0,0,4
54972769,python_shell,0,132247,5,1898,7236,109,1,0,0,0,1
105963253,css_html_javascript,0,82375,3,2982,5075,1662,9,4,1,0,4
50881110,javascript_python,0,17911,4,4841,1189,138,0,0,0,0,0
19057465,python_shell,0,110820,2,2639,2726,105,2,2,0,0,0
997338,css_html_javascript_python,0,13640,4,5195,5671,570,24,0,0,0,24
22259044,cpp_python,0,25933,3,2487,1348,46,5,2,0,0,3
110776471,go_shell,0,37812,4,1318,1797,116,7,4,0,0,3
16621659,cpp_java,1,50926,6,2729,14698,117,43,26,0,0,17
92205085,python_shell,0,46583,9,2632,1360,234,4,0,0,0,4
41624627,javascript_typescript,0,349573,2,1704,2264,50,2,2,0,0,0
136463760,html_javascript_shell_typescript,0,12840,5,2075,2449,158,8,1,0,0,7
8881628,python_shell,0,22377,5,3048,9800,258,34,3,0,2,29
3328572,css_html_javascript_shell_typescript,0,28766,7,3524,4813,457,12,0,0,0,12
120367500,ruby_shell,0,69924,3,2815,1519,64,0,0,0,0,0
23206290,java_shell,0,93886,4,3606,4977,308,85,3,0,0,82
10391073,css_html_javascript_python_shell,0,1485588,11,1879,20000,716,122,12,22,4,84
3791835,c_cpp_shell,0,1118727,21,2972,20000,499,373,192,1,0,180
1951148,python_shell,0,2154,3,3485,1253,113,0,0,0,0,0
84353800,html_python_shell,0,8775,4,1311,4137,98,33,12,0,0,21
10413050,css_html_javascript,0,14630,5,2920,1870,105,2,1,0,0,1
21530861,c_cpp_python_shell,0,2907,8,5243,2943,261,43,0,0,0,43
56452110,css_html_javascript_shell,0,177947,5,1915,1220,47,6,2,0,1,3
10934235,c_python_shell,0,1704,3,2934,1455,113,7,0,0,0,7
10873724,html_java,0,10907,5,3884,1203,130,2,1,0,0,1
12004006,ruby_shell,0,26058,2,2901,1723,179,24,0,15,0,9
130471182,objectivec_ruby,0,46211,3,1999,1193,61,1,0,0,0,1
132732601,python_shell,0,12951,4,1725,1473,182,3,0,0,0,3
17253131,c_cpp_python_shell,0,124597,15,2709,12475,209,336,55,6,0,275
38441254,python_shell,0,49945,4,2626,2491,83,19,3,0,0,16
3217621,javascript_php,0,1098263,6,2164,20000,979,267,20,11,1,235
5801666,c_python_shell,0,18481,5,4388,5703,106,56,10,15,0,31
1141441,html_javascript,0,5470,3,3429,1844,169,7,2,0,2,3
32600951,objectivec_ruby,0,40096,7,2306,3700,292,32,1,0,0,31
672136,html_ruby,0,1164,3,3735,1106,173,2,0,0,0,2
4370755,html_javascript,0,660696,13,2957,20337,346,7,0,0,0,7
926231,html_javascript,0,58026,2,3954,3169,109,1,0,0,0,1
1647876,html_javascript,0,1732,2,3762,1007,91,0,0,0,0,0
42766295,javascript_typescript,0,11128,8,2137,1367,65,7,3,0,0,4
15122806,c_cpp_python_shell,0,2132,6,2779,1167,239,15,12,0,0,3
37346186,c_cpp_shell,0,21820,11,2462,20480,649,17,0,0,0,17
9626741,c_python_shell,0,40191,5,3962,7880,102,53,10,0,1,42
20312497,javascript_shell_typescript,0,52257,4,3979,16176,550,42,0,0,0,42
36914478,c_cpp_python_shell,0,53702,9,1725,20000,251,17,13,0,0,4
57419,python_shell,0,1681,2,18688,1043,98,11,0,0,0,11
1227,ruby_shell,0,1026,2,5283,1586,119,2,1,0,0,1
55637575,go_shell,0,11986,3,1935,5565,52,47,32,0,0,15
689344,c_cpp,0,317432,21,1503,20000,441,391,187,0,0,204
1291410,c_cpp_python_shell,0,80867,6,5083,7505,81,59,28,0,0,31
7205740,c_cpp_shell,0,25554,5,2135,1012,94,9,7,0,0,2
5482172,css_html_javascript_php,0,100829,7,3596,20000,195,39,2,12,0,25
37997,html_ruby,0,1438,5,4720,1232,239,2,1,0,0,1
109872620,html_javascript_python_shell,0,150582,10,1583,6221,380,12,4,0,0,8
31979038,objectivec_ruby,0,63124,5,2267,3479,197,30,0,0,0,30
21244924,javascript_shell,0,31959,6,3037,3827,206,21,2,1,2,16
33452903,go_shell,0,21749,3,2269,1040,142,4,4,0,0,0
82405191,css_html_java_javascript,0,19973,5,1049,1879,121,20,0,0,0,20
64060314,c_cpp_python_shell,0,363460,8,2228,1016,42,2,0,1,0,1
155815,css_html_javascript_python,0,3956,5,4982,3509,566,5,0,0,0,5
16685462,css_html_javascript_php,0,94641,7,2726,8288,175,61,22,5,5,29
40963709,css_html_javascript,0,8711,3,2929,1553,144,5,0,0,0,5
467461,css_html_javascript,0,10358,3,4153,1184,72,5,4,0,0,1
120542434,css_html_javascript_shell,0,20475,7,4270,20480,433,109,11,0,0,98
10464311,cpp_python,0,28229,6,3164,1620,129,1,0,0,0,1
2832871,ruby_shell,0,3549,2,3003,1002,69,0,0,0,0,0
40403310,css_html_javascript_shell_typescript,0,25470,7,3056,13457,674,11,5,0,0,6
111113343,html_python,0,38608,3,1758,2881,127,7,0,0,0,7
9433979,c_python_shell,0,45502,9,3021,3459,209,19,0,0,0,19
115446081,css_html_javascript_shell_typescript,0,103617,9,3055,7778,202,14,1,0,0,13
23551107,css_html_javascript,0,5836,4,1772,1164,267,6,0,0,0,6
37191958,css_html_javascript,0,3608,3,2401,1142,155,8,0,1,0,7
5909706,cpp_python,0,2785,8,3226,1732,193,5,0,0,0,5
16844474,css_html_javascript_shell,0,56188,4,2664,4200,123,4,1,0,0,3
17449493,javascript_shell,0,5774,3,2668,3984,126,11,0,0,0,11
10247874,python_shell,0,5044,4,2976,3177,415,14,5,0,0,9
13297858,c_shell,0,4941,7,901,1128,84,14,11,0,0,3
27082457,python_shell,0,16100,2,2290,1376,55,2,2,0,0,0
3671479,c_cpp_python_shell,0,93653,27,5954,12423,61,276,77,33,3,163
41620215,javascript_python,0,34039,12,5946,18228,130,186,6,16,0,164
6376337,c_cpp,0,141663,12,5465,4814,171,56,33,0,0,23
89130234,php_shell,0,6834,4,1473,1325,47,0,0,0,0,0
1021040,html_ruby,0,948,5,3921,1268,118,1,1,0,0,0
45947467,css_html_javascript,0,2879,3,1997,1167,35,1,0,0,1,0
9791525,css_javascript_php,0,1695,4,3002,7081,451,126,1,0,0,125
6800217,css_html_javascript,0,5968,3,3048,1702,77,0,0,0,0,0
10696042,css_html_javascript,0,6367,3,2872,1394,105,2,2,0,0,0
21800813,python_shell,0,28512,2,2514,1514,155,4,0,0,0,4
31936600,css_javascript,0,7820,3,2262,1253,119,10,1,0,0,9
14627445,c_cpp_python_shell,0,5072,6,5053,7095,364,71,1,0,0,70
6198699,css_html_javascript_shell,0,19468,5,3324,4240,502,12,8,0,0,4
100464123,javascript_python,0,37226,6,3515,2447,218,27,0,0,0,27
3618686,css_html_javascript,0,72696,3,3417,1471,196,5,2,0,0,3
75785147,javascript_ruby,0,4786,4,1673,1397,455,9,4,0,1,4
68254498,html_python_shell,0,9371,6,4284,3862,273,5,0,0,0,5
40328394,c_cpp_python,0,47952,5,2901,10904,252,88,9,2,0,77
56459948,html_javascript_python,0,593613,20,1923,6106,300,5,0,0,0,5
2408911,python_shell,0,10852,3,3519,1056,141,1,0,0,0,1
6154315,c_cpp_shell,0,8233,4,3168,1645,114,28,16,0,0,12
19606299,cpp_python,0,37557,5,2639,5368,57,6,0,0,1,5
28257573,javascript_php,0,57387,6,2413,4192,148,40,2,12,0,26
107914493,css_html_javascript_python,0,4747,5,1376,1712,59,11,1,5,1,4
46374199,c_cpp,0,240800,15,4666,20480,1861,4,2,0,0,2
4238977,css_html_java_javascript,0,186294,7,3082,3755,223,42,4,4,0,34
8711354,css_html_javascript_ruby,0,97246,6,2862,1576,44,3,0,0,0,3
57224308,python_shell,0,639,4,2056,1322,99,2,0,0,0,2
24810740,css_html_javascript_typescript,0,8380,6,2479,1025,121,6,0,0,0,6
54460336,css_html_javascript_shell,0,11532,4,2045,2091,132,10,1,0,0,9
88327406,c_cpp,0,10107,8,1745,3036,80,28,1,0,0,27
867564,java_shell,0,51537,5,4038,11664,780,69,35,1,0,33
4254338,css_html_javascript_python,0,23261,7,4804,4263,465,7,0,2,0,5
8165161,c_shell,0,717,4,2953,1202,109,3,0,0,0,3
69316510,cpp_javascript,1,176510,26,2202,2438,54,15,0,0,0,15
40539602,go_shell,0,9392,3,2759,15291,338,42,9,0,0,33
47190624,c_cpp_python,0,17109,4,2060,5235,301,8,0,0,0,8
14173176,html_java,0,9842,4,4320,1567,117,3,0,0,0,3
41337249,html_java_javascript,0,109136,10,2160,6507,989,13,0,0,0,13
35065876,css_html_javascript_python_shell,0,77041,9,3111,5298,528,11,0,0,0,11
44751102,php_shell,0,41821,6,2186,6726,116,139,0,0,0,139
82700090,go_shell,0,50009,4,1740,2737,112,16,12,0,0,4
21141781,go_shell,0,7842,4,2586,3637,167,9,2,0,0,7
17592572,javascript_shell,0,10653,2,2672,2140,54,3,0,0,0,3
3995635,html_javascript,0,524,2,3371,2558,138,2,0,0,0,2
2997204,c_python,0,119356,14,7032,15963,231,238,158,0,1,79
50461701,c_cpp_python_shell,0,12954,6,1996,6308,219,10,7,0,0,3
59522149,go_shell,0,37847,4,1893,1949,211,2,2,0,0,0
2504175,css_html_javascript_shell,0,3769,4,3552,1288,82,1,0,0,0,1
15778896,c_cpp,0,86619,8,5786,7588,302,215,47,0,0,168
30171828,php_shell,0,47904,4,2355,2997,161,17,0,0,4,13
20557685,objectivec_ruby,0,3856,6,2190,1096,129,5,0,0,0,5
119609583,javascript_shell,0,144690,4,977,1632,137,0,0,0,0,0
66641037,css_html_javascript_python_shell,0,7117,7,2054,2939,171,9,1,0,0,8
5213091,c_shell,0,3287,3,3251,1481,57,19,16,0,0,3
17873382,c#_shell,0,83470,2,2578,2066,28,0,0,0,0,0
33739333,html_javascript_ruby,0,2152,6,2351,1143,245,41,3,2,1,35
33208063,go_shell,0,70569,4,2326,1248,36,18,7,0,0,11
15379620,c_cpp,0,120148,14,4647,12511,320,369,87,1,1,280
14346979,css_javascript_php,0,120035,11,1938,7058,294,16,0,0,0,16
20438302,css_html_javascript_python,0,66415,8,3437,2445,246,3,0,0,0,3
4384018,javascript_shell_typescript,0,1039,3,3339,2340,78,2,0,0,0,2
42009758,html_javascript_shell,0,142980,5,2191,12606,301,80,15,1,0,64
49765480,go_shell,0,51903,4,2102,11767,329,130,92,0,1,37
17335035,css_javascript,0,13849,4,2704,1228,147,0,0,0,0,0
1151051,html_javascript_python_shell,0,113898,7,3886,8665,376,36,2,3,2,29
29620400,html_python_shell,0,26311,7,2381,10009,311,42,5,0,0,37
5925560,java_shell,0,9492,8,4338,1914,41,7,3,0,0,4
32222044,c_cpp_shell,0,14715,5,4369,1272,24,25,12,0,0,13
5383731,c_cpp_python_shell,0,341156,18,2311,20000,765,734,418,4,8,304
2518028,css_html_javascript_typescript,0,3311,4,3580,1598,134,2,0,0,0,2
5274894,python_shell,0,44740,7,3555,13939,384,80,7,0,0,73
24046239,css_html_javascript_python,0,183427,7,2520,6143,114,18,3,1,0,14
13601190,css_javascript_php,0,22999,6,2842,2539,81,7,0,4,0,3
475599,javascript_typescript,0,2687,2,3781,1541,167,1,0,0,0,1
417389,ruby_shell,0,3012,2,4231,1716,234,6,1,0,0,5
906150,html_javascript_ruby,0,2166,5,3927,5957,368,10,1,0,0,9
7258278,c_python,0,2146,7,4679,6634,108,26,0,1,1,24
46774900,css_html_javascript,0,3595,3,2120,1151,302,0,0,0,0,0
10664,ruby_shell,0,16567,4,4849,8114,481,3,0,0,0,3
104852627,objectivec_ruby,0,29722,4,2457,1349,79,0,0,0,0,0
33816473,java_shell,0,5747,6,2301,2679,313,28,2,0,1,25
28246472,html_javascript_python_shell,0,114896,5,4561,5027,275,5,0,0,0,5
38602457,html_java,0,8991,4,2215,2792,229,5,4,0,0,1
13421878,css_html_java_javascript,0,575225,7,5291,20000,487,185,93,2,0,90
1383170,cpp_javascript,1,51222,5,17353,3743,192,26,11,0,0,15
28944251,html_javascript_shell_typescript,0,21019,5,2383,3242,96,0,0,0,0,0
15508537,css_html_javascript_shell,0,6789,5,2352,1584,210,28,0,4,3,21
1367055,cpp_javascript,1,52554,10,4113,1606,147,4,0,0,0,4
15749269,python_shell,0,116781,3,4118,1254,183,2,0,1,0,1
38444110,objectivec_ruby,0,49494,3,2212,1495,103,8,0,0,0,8
3489194,c_python_shell,0,12699,3,3444,8222,154,15,3,0,0,12
53614190,c_cpp_python_shell,0,10606,12,2640,2712,127,83,45,0,0,38
128014656,css_html_javascript_php,0,469296,4,2432,3440,365,0,0,0,0,0
40089578,css_html_javascript_python,0,68965,4,2188,2933,217,12,0,0,0,12
6975711,css_html_javascript,0,1638,10,3965,1910,68,3,0,0,0,3
2808651,html_javascript_shell_typescript,0,2786,5,3496,1001,84,0,0,0,0,0
105701360,javascript_shell,0,377898,2,3030,5955,238,14,0,0,0,14
97652025,go_shell,0,157384,6,2544,3393,222,9,2,0,0,7
49401416,python_shell,0,9069,4,2015,4303,72,79,22,0,0,57
124230204,html_java,0,76183,5,1605,10336,363,97,8,1,0,88
2715669,javascript_shell,0,4087,2,3541,2292,330,7,0,0,5,2
15644594,css_html_javascript,0,51115,6,2749,10957,871,5,0,0,0,5
22527161,c_cpp_python_shell,0,42471,12,2546,1056,120,8,6,0,0,2
2201052,css_javascript,0,3034,2,4391,1036,135,2,0,0,0,2
63427304,python_shell,0,31262,3,1561,1251,46,6,0,0,0,6
45208608,cpp_javascript,1,118544,8,2101,5235,130,42,20,0,0,22
20131603,html_javascript_typescript,0,10472,3,2609,1403,172,9,2,0,0,7
63652864,c_python_shell,0,5362,4,2158,1087,115,2,0,0,0,2
206417,javascript_python,0,36595,13,4863,13786,320,88,5,1,0,82
56398352,javascript_typescript,0,2507,2,1924,1357,138,1,0,0,0,1
41296876,python_shell,0,4993,3,2163,1003,8,0,0,0,0,0
3301400,java_javascript,0,104337,4,3818,8693,663,98,5,0,0,93
105006031,html_javascript,0,6179,3,1337,1376,48,0,0,0,0,0
8277372,html_python_shell,0,17909,10,3086,5938,864,75,1,1,1,72
19158009,css_html_javascript,0,378075,3,2647,2362,209,3,0,0,0,3
28964450,css_html_javascript_shell,0,211546,5,5138,20480,1208,286,8,0,0,278
17748183,c#_shell,0,24923,5,2686,2416,265,3,2,0,0,1
26061231,go_shell,0,13328,7,2452,4088,271,7,0,1,0,6
55407965,css_html_javascript_shell,0,26698,8,1935,11664,312,7,4,0,0,3
75413130,c_cpp_python,0,380174,13,3178,3892,259,20,1,0,0,19
3451238,css_javascript_php,0,29489,7,4732,6756,410,15,3,5,2,5
353561,css_html_javascript,0,13577,4,4286,2752,277,4,0,0,0,4
7413451,php_shell,0,22023,4,3109,4546,261,3,2,0,0,1
7921466,html_javascript,0,215184,2,3341,3911,186,18,10,0,1,7
488514,ruby_shell,0,226892,2,4329,11835,816,64,1,0,0,63
13655949,ruby_shell,0,17443,24,2387,20480,813,198,0,0,1,197
27587921,html_javascript,0,18504,3,2413,2543,203,0,0,0,0,0
1017451,c_python,0,1765,3,3931,1313,127,6,0,0,0,6
4946406,css_html_javascript_python_shell,0,4780,6,3306,1276,197,1,0,0,0,1
95995403,python_shell,0,53946,4,2452,1572,105,0,0,0,0,0
3868463,css_html_javascript_python,0,3021,6,3397,3767,283,11,4,0,0,7
2345629,cpp_python,0,9007,3,3154,1709,55,20,6,0,0,14
130961487,javascript_typescript,0,55319,11,2104,1494,285,12,0,0,0,12
66944590,css_javascript_typescript,0,23920,4,1788,3118,154,13,0,0,0,13
5773100,css_html_javascript,0,7326,3,2958,1536,53,10,0,0,0,10
893522,cpp_javascript,1,4935,5,3956,1412,189,22,12,0,0,10
15787723,css_html_javascript_ruby,0,6251,5,2546,1664,51,3,2,0,0,1
50824485,c_cpp,0,225163,5,4291,8761,45,285,120,0,0,165
14128006,go_shell,0,2104,3,4289,9680,143,142,3,0,0,139
6667084,c_cpp_shell,0,17459,11,3182,6160,254,80,30,0,0,50
456237,css_html_javascript_shell,0,27847,6,2712,1404,46,4,1,0,0,3
10854028,javascript_shell_typescript,0,15135,4,4221,5290,306,7,0,0,0,7
2468290,php_shell,0,23702,3,3412,3147,117,2,1,0,0,1
27483832,go_shell,0,40066,3,3049,1072,78,0,0,0,0,0
103071520,css_html_javascript_python_shell,0,91576,10,2051,10095,374,2,0,0,0,2
9733123,java_javascript,0,2104,3,3838,2655,104,1,0,0,0,1
40167453,html_ruby,0,1692,6,2192,1405,79,5,1,0,0,4
8121707,html_java,0,46352,4,4363,1325,33,0,0,0,0,0
76991633,javascript_shell,0,3685,2,1678,1704,218,6,0,0,2,4
2341302,css_html_javascript_python_shell,0,50450,13,3684,8063,239,46,10,0,0,36
2721761,html_javascript,0,338,2,3546,2022,248,5,0,0,0,5
93322695,python_shell,0,534187,3,3295,2769,289,21,2,0,0,19
11969507,css_html_javascript_shell,0,293636,5,5628,11379,340,196,4,5,1,186
11469439,cpp_python,0,403999,15,3744,18134,463,176,78,1,3,94
24233689,css_html_javascript_typescript,0,175095,10,18829,20480,647,53,10,0,0,43
64670477,css_html_javascript,0,18873,4,2491,1022,46,4,1,0,0,3
58595223,css_html_javascript_python_shell,0,14938,6,1435,1972,31,3,0,0,0,3
60350949,go_shell,0,19305,4,919,1340,23,13,0,0,0,13
3758878,html_javascript_python_shell,0,15367,6,3419,2834,339,35,0,23,0,12
60491949,css_javascript_php,0,9165,5,1877,2041,18,39,0,36,3,0
4473517,css_html_javascript_shell,0,149120,8,5844,13725,308,294,4,0,0,290
19997634,css_html_javascript_python_shell,0,20306,6,2601,3617,177,49,0,0,1,48
1590408,html_javascript,0,2003,2,3719,1875,50,7,3,0,3,1
286066,ruby_shell,0,21919,3,4359,11583,674,27,3,1,0,23
4118776,cpp_javascript,1,55335,13,3563,5345,133,84,10,0,0,74
1320594,c_cpp_shell,0,73817,6,5266,3043,104,70,46,3,0,21
56396132,c_cpp_shell,0,8778,5,4402,1026,67,6,0,0,0,6
36437041,javascript_shell,0,17103,6,4043,14056,201,258,1,0,0,257
11391151,css_html_javascript_python_shell,0,43388,10,3000,2608,145,5,0,0,0,5
117740918,c_cpp_python,0,14213,6,3714,2234,93,21,1,0,0,20
43492618,objectivec_ruby,0,2171,3,2125,1364,47,6,0,0,0,6
12204147,css_html_javascript_php,0,126316,8,2328,20000,402,98,26,13,1,58
760165,javascript_python,0,59949,13,4159,20000,808,57,9,4,1,43
44781140,c_cpp_python,0,588533,30,4721,20000,553,853,371,0,9,473
323788,html_ruby,0,3487,4,3567,1286,129,6,0,0,0,6
622127,c_cpp,0,426352,13,4085,8969,198,59,19,0,0,40
23439463,java_shell,0,16672,6,4895,1306,33,7,2,0,1,4
139910229,javascript_shell,0,63248,4,4320,10394,820,42,3,1,2,36
1376101,c_python_shell,0,24533,20,3591,5157,280,93,34,0,0,59
5298790,c_cpp_python_shell,0,159211,13,2307,20000,615,80,58,0,0,22
31764022,javascript_typescript,0,122889,2,2337,2083,144,2,0,0,0,2
36810120,c_cpp,0,1417,5,2210,1060,74,5,4,0,0,1
8198511,c#_shell,0,75524,3,3051,1714,137,4,4,0,0,0
19114225,c_python,0,21655,4,4269,2826,77,20,4,1,0,15
7137821,python_shell,0,3448,3,3148,2444,483,8,0,0,1,7
12416862,c_cpp_shell,0,635454,32,2914,2829,93,95,8,0,0,87
87990209,go_shell,0,124770,6,5139,20480,4994,17,8,1,0,8
5311424,html_javascript_ruby,0,13610,5,3155,1350,94,1,1,0,0,0
86202845,css_javascript,0,6917,6,1999,1261,204,13,0,0,0,13
2544305,html_java_javascript,0,17731,8,3571,2164,189,12,3,1,1,7
16907474,c_cpp_python,0,333705,41,4078,7461,138,17,0,0,0,17
32051890,c#_shell,0,72244,9,2332,6199,311,43,7,0,0,36
96287699,html_javascript,0,41241,2,1476,1665,28,1,1,0,0,0
3386088,cpp_shell,0,36534,13,6715,10539,419,89,40,0,1,48
7123799,php_shell,0,8970,2,3152,3489,194,6,2,0,0,4
42008209,php_shell,0,44214,8,2286,1015,144,0,0,0,0,0
447184,ruby_shell,0,4387,5,4182,3272,379,6,0,0,3,3
2302803,css_html_javascript_shell,0,8978,6,3422,1299,76,3,0,0,0,3
6755841,css_html_javascript_python_shell,0,58949,5,2326,1296,56,2,0,0,0,2
28468993,java_javascript,0,725,11,2283,1241,108,10,0,0,0,10
15333471,python_shell,0,64183,3,3024,2984,62,16,4,0,0,12
79821807,python_shell,0,42454,4,1631,1301,99,0,0,0,0,0
6268419,css_html_javascript_python_shell,0,2366,8,3173,1280,118,11,1,3,0,7
53949203,css_html_javascript_typescript,0,8170,4,1595,1166,83,2,0,0,0,2
86057409,html_javascript,0,20693,8,3035,6283,350,5,3,0,0,2
8816575,cpp_python_shell,0,4407,4,3088,1281,33,14,5,0,0,9
9076111,javascript_shell,0,3944,2,2849,1495,183,10,1,0,0,9
10282042,c_cpp,0,76208,19,6254,20441,269,23,6,0,0,17
39150065,html_javascript,0,9243,3,2167,1275,110,2,0,0,0,2
26987049,c_cpp_python_shell,0,72150,12,4352,15182,659,236,84,0,3,149
2014929,c_cpp_python_shell,0,76323,5,4360,12813,624,26,12,0,0,14
102217920,html_javascript_shell_typescript,0,6298,4,2681,1309,200,2,0,0,1,1
2037608,css_html_javascript,0,13798,3,3749,3128,56,0,0,0,0,0
